angry0,angry1,angry2,angry3,box0,box1,box2,box3,disgust0,disgust1,disgust2,disgust3,fear0,fear1,fear2,fear3,happy0,happy1,happy2,happy3,neutral0,neutral1,neutral2,neutral3,sad0,sad1,sad2,sad3,surprise0,surprise1,surprise2,surprise3
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[343  81  77  77],,,,0.0,,,,0.02,,,,0.77,,,,0.02,,,,0.07,,,,0.05,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.06,,,,[344  82  77  77],,,,0.01,,,,0.02,,,,0.8,,,,0.02,,,,0.05,,,,0.04,,,
0.1,,,,[344  82  75  75],,,,0.01,,,,0.03,,,,0.7,,,,0.03,,,,0.08,,,,0.05,,,
0.1,,,,[344  82  75  75],,,,0.01,,,,0.03,,,,0.7,,,,0.03,,,,0.08,,,,0.05,,,
0.1,,,,[344  82  75  75],,,,0.01,,,,0.03,,,,0.7,,,,0.03,,,,0.08,,,,0.05,,,
0.1,,,,[344  82  75  75],,,,0.01,,,,0.03,,,,0.7,,,,0.03,,,,0.08,,,,0.05,,,
0.1,,,,[344  82  75  75],,,,0.01,,,,0.03,,,,0.7,,,,0.03,,,,0.08,,,,0.05,,,
0.1,,,,[344  82  75  75],,,,0.01,,,,0.03,,,,0.7,,,,0.03,,,,0.08,,,,0.05,,,
0.1,,,,[344  82  75  75],,,,0.01,,,,0.03,,,,0.7,,,,0.03,,,,0.08,,,,0.05,,,
0.1,,,,[344  82  75  75],,,,0.01,,,,0.03,,,,0.7,,,,0.03,,,,0.08,,,,0.05,,,
0.1,,,,[344  82  75  75],,,,0.01,,,,0.03,,,,0.7,,,,0.03,,,,0.08,,,,0.05,,,
0.1,,,,[344  82  75  75],,,,0.01,,,,0.03,,,,0.7,,,,0.03,,,,0.08,,,,0.05,,,
0.1,,,,[344  82  75  75],,,,0.01,,,,0.03,,,,0.7,,,,0.03,,,,0.08,,,,0.05,,,
0.1,,,,[344  82  75  75],,,,0.01,,,,0.03,,,,0.7,,,,0.03,,,,0.08,,,,0.05,,,
0.1,,,,[344  82  75  75],,,,0.01,,,,0.03,,,,0.7,,,,0.03,,,,0.08,,,,0.05,,,
0.1,,,,[344  82  75  75],,,,0.01,,,,0.03,,,,0.7,,,,0.03,,,,0.08,,,,0.05,,,
0.1,,,,[344  82  75  75],,,,0.01,,,,0.03,,,,0.7,,,,0.03,,,,0.08,,,,0.05,,,
0.1,,,,[344  82  75  75],,,,0.01,,,,0.03,,,,0.7,,,,0.03,,,,0.08,,,,0.05,,,
0.1,,,,[344  82  75  75],,,,0.01,,,,0.03,,,,0.7,,,,0.03,,,,0.08,,,,0.05,,,
0.1,,,,[344  82  75  75],,,,0.01,,,,0.03,,,,0.7,,,,0.03,,,,0.08,,,,0.05,,,
0.1,,,,[344  82  75  75],,,,0.01,,,,0.03,,,,0.7,,,,0.03,,,,0.08,,,,0.05,,,
0.1,,,,[344  82  75  75],,,,0.01,,,,0.03,,,,0.7,,,,0.03,,,,0.08,,,,0.05,,,
0.1,,,,[344  82  75  75],,,,0.01,,,,0.03,,,,0.7,,,,0.03,,,,0.08,,,,0.05,,,
0.1,,,,[344  82  75  75],,,,0.01,,,,0.03,,,,0.7,,,,0.03,,,,0.08,,,,0.05,,,
0.1,,,,[344  82  75  75],,,,0.01,,,,0.03,,,,0.7,,,,0.03,,,,0.08,,,,0.05,,,
0.1,,,,[344  82  75  75],,,,0.01,,,,0.03,,,,0.7,,,,0.03,,,,0.08,,,,0.05,,,
0.1,,,,[344  82  75  75],,,,0.01,,,,0.03,,,,0.7,,,,0.03,,,,0.08,,,,0.05,,,
0.1,,,,[344  82  75  75],,,,0.01,,,,0.03,,,,0.7,,,,0.03,,,,0.08,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
0.13,,,,[345  82  74  74],,,,0.01,,,,0.04,,,,0.61,,,,0.04,,,,0.12,,,,0.05,,,
